Tile_Name,Classes_Present,Utility_class,Water_Body_Pt_class,RCC_Building_class,Utility_Poly_class,Tiled_class,Road_class,Tin_class,Water_Body_class,Utility_R_mean,Utility_R_std,Utility_R_min,Utility_R_max,Utility_G_mean,Utility_G_std,Utility_G_min,Utility_G_max,Utility_B_mean,Utility_B_std,Utility_B_min,Utility_B_max,Utility_Gray_mean,Utility_Gray_std,Utility_Gray_min,Utility_Gray_max,Utility_Edge_mean,Utility_Edge_std,Utility_Texture_contrast,Utility_Texture_energy,Utility_Texture_homogeneity,Utility_Texture_correlation,Utility_Area,Utility_Perimeter,Utility_Compactness,Utility_Hist_R,Utility_Hist_G,Utility_Hist_B,Utility_Saturation_mean,Utility_Brightness_mean,Water_Body_Pt_R_mean,Water_Body_Pt_R_std,Water_Body_Pt_R_min,Water_Body_Pt_R_max,Water_Body_Pt_G_mean,Water_Body_Pt_G_std,Water_Body_Pt_G_min,Water_Body_Pt_G_max,Water_Body_Pt_B_mean,Water_Body_Pt_B_std,Water_Body_Pt_B_min,Water_Body_Pt_B_max,Water_Body_Pt_Gray_mean,Water_Body_Pt_Gray_std,Water_Body_Pt_Gray_min,Water_Body_Pt_Gray_max,Water_Body_Pt_Edge_mean,Water_Body_Pt_Edge_std,Water_Body_Pt_Texture_contrast,Water_Body_Pt_Texture_energy,Water_Body_Pt_Texture_homogeneity,Water_Body_Pt_Texture_correlation,Water_Body_Pt_Area,Water_Body_Pt_Perimeter,Water_Body_Pt_Compactness,Water_Body_Pt_Hist_R,Water_Body_Pt_Hist_G,Water_Body_Pt_Hist_B,Water_Body_Pt_Saturation_mean,Water_Body_Pt_Brightness_mean,RCC_Building_R_mean,RCC_Building_R_std,RCC_Building_R_min,RCC_Building_R_max,RCC_Building_G_mean,RCC_Building_G_std,RCC_Building_G_min,RCC_Building_G_max,RCC_Building_B_mean,RCC_Building_B_std,RCC_Building_B_min,RCC_Building_B_max,RCC_Building_Gray_mean,RCC_Building_Gray_std,RCC_Building_Gray_min,RCC_Building_Gray_max,RCC_Building_Edge_mean,RCC_Building_Edge_std,RCC_Building_Texture_contrast,RCC_Building_Texture_energy,RCC_Building_Texture_homogeneity,RCC_Building_Texture_correlation,RCC_Building_Area,RCC_Building_Perimeter,RCC_Building_Compactness,RCC_Building_Hist_R,RCC_Building_Hist_G,RCC_Building_Hist_B,RCC_Building_Saturation_mean,RCC_Building_Brightness_mean,Utility_Poly_R_mean,Utility_Poly_R_std,Utility_Poly_R_min,Utility_Poly_R_max,Utility_Poly_G_mean,Utility_Poly_G_std,Utility_Poly_G_min,Utility_Poly_G_max,Utility_Poly_B_mean,Utility_Poly_B_std,Utility_Poly_B_min,Utility_Poly_B_max,Utility_Poly_Gray_mean,Utility_Poly_Gray_std,Utility_Poly_Gray_min,Utility_Poly_Gray_max,Utility_Poly_Edge_mean,Utility_Poly_Edge_std,Utility_Poly_Texture_contrast,Utility_Poly_Texture_energy,Utility_Poly_Texture_homogeneity,Utility_Poly_Texture_correlation,Utility_Poly_Area,Utility_Poly_Perimeter,Utility_Poly_Compactness,Utility_Poly_Hist_R,Utility_Poly_Hist_G,Utility_Poly_Hist_B,Utility_Poly_Saturation_mean,Utility_Poly_Brightness_mean,Tiled_R_mean,Tiled_R_std,Tiled_R_min,Tiled_R_max,Tiled_G_mean,Tiled_G_std,Tiled_G_min,Tiled_G_max,Tiled_B_mean,Tiled_B_std,Tiled_B_min,Tiled_B_max,Tiled_Gray_mean,Tiled_Gray_std,Tiled_Gray_min,Tiled_Gray_max,Tiled_Edge_mean,Tiled_Edge_std,Tiled_Texture_contrast,Tiled_Texture_energy,Tiled_Texture_homogeneity,Tiled_Texture_correlation,Tiled_Area,Tiled_Perimeter,Tiled_Compactness,Tiled_Hist_R,Tiled_Hist_G,Tiled_Hist_B,Tiled_Saturation_mean,Tiled_Brightness_mean,Road_R_mean,Road_R_std,Road_R_min,Road_R_max,Road_G_mean,Road_G_std,Road_G_min,Road_G_max,Road_B_mean,Road_B_std,Road_B_min,Road_B_max,Road_Gray_mean,Road_Gray_std,Road_Gray_min,Road_Gray_max,Road_Edge_mean,Road_Edge_std,Road_Texture_contrast,Road_Texture_energy,Road_Texture_homogeneity,Road_Texture_correlation,Road_Area,Road_Perimeter,Road_Compactness,Road_Hist_R,Road_Hist_G,Road_Hist_B,Road_Saturation_mean,Road_Brightness_mean,Tin_R_mean,Tin_R_std,Tin_R_min,Tin_R_max,Tin_G_mean,Tin_G_std,Tin_G_min,Tin_G_max,Tin_B_mean,Tin_B_std,Tin_B_min,Tin_B_max,Tin_Gray_mean,Tin_Gray_std,Tin_Gray_min,Tin_Gray_max,Tin_Edge_mean,Tin_Edge_std,Tin_Texture_contrast,Tin_Texture_energy,Tin_Texture_homogeneity,Tin_Texture_correlation,Tin_Area,Tin_Perimeter,Tin_Compactness,Tin_Hist_R,Tin_Hist_G,Tin_Hist_B,Tin_Saturation_mean,Tin_Brightness_mean,Water_Body_R_mean,Water_Body_R_std,Water_Body_R_min,Water_Body_R_max,Water_Body_G_mean,Water_Body_G_std,Water_Body_G_min,Water_Body_G_max,Water_Body_B_mean,Water_Body_B_std,Water_Body_B_min,Water_Body_B_max,Water_Body_Gray_mean,Water_Body_Gray_std,Water_Body_Gray_min,Water_Body_Gray_max,Water_Body_Edge_mean,Water_Body_Edge_std,Water_Body_Texture_contrast,Water_Body_Texture_energy,Water_Body_Texture_homogeneity,Water_Body_Texture_correlation,Water_Body_Area,Water_Body_Perimeter,Water_Body_Compactness,Water_Body_Hist_R,Water_Body_Hist_G,Water_Body_Hist_B,Water_Body_Saturation_mean,Water_Body_Brightness_mean
image_1270,80,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.3289,50.5753,22.0,255.0,185.4757,52.9947,2.0,255.0,188.5486,47.3937,19.0,255.0,187.8752,51.2773,10.217,255.0,11.2557,17.0826,2629.3568,0.5833,0.0551,0.9834,23998.0,154.9129,1.0,90.0,93.0,82.0,9.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.6875,4.0731,223.0,252.0,196.8047,6.3147,182.0,206.0,173.7188,12.2939,149.0,210.0,203.4069,4.9358,191.992,215.127,2.7284,2.6943,24.3622,0.6367,0.2862,0.0362,128.0,11.3137,1.0,3.0,9.0,13.0,61.0,227.0,253.2276,4.7807,194.0,255.0,254.14,3.9307,198.0,255.0,253.9326,3.4103,207.0,255.0,253.8435,4.0285,197.83,255.0,0.9279,3.176,16.2287,0.9912,0.5426,0.9286,1529.0,39.1024,1.0,1.0,1.0,1.0,1.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1271,80,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.503,54.2661,17.0,255.0,150.4604,54.8587,11.0,255.0,164.7617,41.6383,30.0,255.0,152.7015,52.756,17.81,255.0,9.9854,15.918,2783.1939,0.4014,0.0736,0.9925,10478.0,102.3621,1.0,58.0,58.0,54.0,22.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.4128,4.0642,217.0,244.0,195.2661,5.0295,177.0,208.0,162.555,8.8239,149.0,204.0,201.7469,4.3859,189.028,213.273,3.2178,3.2845,19.2363,0.6262,0.3157,0.5723,218.0,14.7648,1.0,5.0,6.0,11.0,75.0,229.0,230.1089,15.1377,146.0,250.0,229.2129,15.5068,138.0,247.0,223.6337,16.7445,135.0,242.0,228.8448,15.4799,140.05,247.327,4.7681,8.0957,239.6266,0.8091,0.1661,0.9859,606.0,24.6171,1.0,12.0,13.75,13.0,8.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1272,56,1,0,0,0,0,1,0,1,41.6667,7.3636,33.0,51.0,57.0,6.532,49.0,65.0,44.0,6.532,36.0,52.0,50.9333,6.7776,42.734,59.332,12.598,4.0,45.9355,0.0406,0.3496,0.9979,3.0,1.7321,1.0,9.0,8.0,8.0,72.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,2.6077,225.0,232.0,202.0,3.7417,195.0,206.0,195.8,2.1354,193.0,199.0,208.7682,2.7606,203.742,211.215,3.428,2.4689,7.6209,0.6704,0.3559,0.3075,5.0,2.2361,1.0,2.0,2.0,3.0,36.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5155,20.0887,0.0,109.0,43.2082,22.9706,0.0,130.0,39.3324,24.2572,0.0,124.0,39.8682,21.2404,0.228,116.09,11.8385,12.213,451.1567,0.0314,0.1176,0.8959,1715.0,41.4126,1.0,31.0,31.0,41.0,59.0,43.0
image_1273,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4821,22.5267,0.0,255.0,78.5227,19.6536,0.0,251.0,85.7633,17.3531,2.0,255.0,80.831,20.099,0.57,252.652,5.3021,7.7705,403.9709,0.1067,0.1408,0.9795,15883.0,126.0278,1.0,27.0,23.0,19.0,21.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1274,24,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7917,34.7996,10.0,220.0,76.7355,33.0072,0.0,208.0,79.3217,27.6264,0.0,211.0,79.7381,32.6788,2.99,211.033,13.3299,16.8795,1067.9036,0.1142,0.086,0.9907,1032.0,32.1248,1.0,48.0,43.25,32.0,27.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9646,25.1676,17.0,239.0,113.8276,19.0806,3.0,216.0,110.6024,15.8311,20.0,211.0,117.3879,19.7188,9.124,221.965,4.5935,4.7354,388.8304,0.2179,0.1135,0.9363,28968.0,170.1999,1.0,41.0,27.0,20.0,32.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1275,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5571,16.6915,7.0,207.0,124.894,15.9211,0.0,185.0,100.4843,14.3824,0.0,164.0,131.8775,15.8213,2.093,189.184,4.5502,5.2214,250.3121,0.2713,0.1507,0.9708,5724.0,75.6571,1.0,19.0,19.0,16.0,93.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1276,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.59,21.4397,101.0,254.0,140.6613,13.7192,92.0,225.0,130.4236,15.1368,85.0,203.0,145.1539,14.318,95.033,230.864,3.1377,3.4985,205.0038,0.3272,0.1463,0.8189,31347.0,177.0508,1.0,38.0,18.0,19.0,47.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1277,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.043,6.9077,132.0,214.0,134.9763,8.2902,95.0,184.0,98.9407,11.0624,66.0,158.0,143.7452,7.4588,102.757,190.006,2.171,2.3107,55.6344,0.3186,0.2601,0.6464,11773.0,108.5035,1.0,8.0,9.0,12.0,115.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1278,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0467,6.2468,138.0,235.0,130.5995,8.8558,104.0,206.0,94.5703,11.3747,69.0,188.0,140.6789,7.981,114.234,210.836,2.1971,2.4792,63.6957,0.3053,0.2395,0.7917,9393.0,96.9175,1.0,8.0,10.0,12.0,120.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1279,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.8007,9.106,119.0,229.0,129.8064,7.3831,85.0,204.0,94.5166,9.1236,48.0,188.0,138.9377,7.3448,90.948,208.967,2.9116,3.5056,53.9457,0.2977,0.2629,0.72,10037.0,100.1848,1.0,10.0,8.0,10.0,116.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_1280,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.1067,19.933,79.0,207.0,125.4123,14.3421,58.0,187.0,94.6437,11.8526,35.0,162.0,133.7733,15.4339,61.956,190.13,3.5501,5.4054,238.2043,0.2789,0.175,0.9444,5855.0,76.518,1.0,19.0,16.0,14.0,110.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
